G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1581.0","main.cluster index_upperinput":"1581.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=427&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	31.2936	31.2936	0	N/A	N/A	28377645.413672034	2	1581	427	2	740.5732	1	740.5732	28377645.413672034
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5383.0","main.cluster index_upperinput":"5383.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=647&task=66703c9eef3c4eef8917db72142f5953&show=true	InChI=1S/C13H9NO/c15-13-9-5-1-3-7-11(9)14-12-8-4-2-6-10(12)13/h1-8H,(H,14,15)	acridone	0.737237	3.6051	3.6051	0	O=c1c2ccccc2[nH]c2ccccc12	CCMSLIB00006687060	4766463.779378924	2	5383	647	2	196.0605	1	196.0605	4766463.779378924
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2593.0","main.cluster index_upperinput":"2593.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=223&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	19.4495	19.4495	0	N/A	N/A	7632914.4226951655	4	2593	223	4	440.3582	1	440.3582	7632914.4226951655
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3124.0","main.cluster index_upperinput":"3124.0"}	This Node is a Singleton	N/A	N/A	N/A	10.8078	10.8078	0	N/A	N/A	2455121.2605625484	1	3124	-1	1	278.1154	1	278.1154	2455121.2605625484
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"473.0","main.cluster index_upperinput":"473.0"}	This Node is a Singleton	N/A	N/A	N/A	15.3396	15.3396	0	N/A	N/A	23905764.699160174	4	473	-1	4	228.2687	1	228.2687	23905764.699160174
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"474.0","main.cluster index_upperinput":"474.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=87&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	22.4546	22.4546	0	N/A	N/A	68650077.61000022	4	474	87	4	556.4427	1	556.4427	68650077.61000022
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3923.0","main.cluster index_upperinput":"3923.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=96&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	10.1786	10.1786	0	N/A	N/A	25221389.716414005	2	3923	96	2	335.1124	1	335.1124	25221389.716414005
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2594.0","main.cluster index_upperinput":"2594.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=163&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	24.2805	24.2805	0	N/A	N/A	5685816.734999966	1	2594	163	1	443.3549	1	443.3549	5685816.734999966
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2803.0","main.cluster index_upperinput":"2803.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=407&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	8.3968	8.3968	0	N/A	N/A	3927875.9058436602	2	2803	407	2	267.1223	1	267.1223	3927875.9058436602
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3709.0","main.cluster index_upperinput":"3709.0"}	This Node is a Singleton	N/A	N/A	N/A	3.9957	3.9957	0	N/A	N/A	53117804.68623898	2	3709	-1	2	199.0583	1	199.0583	53117804.68623898
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4437.0","main.cluster index_upperinput":"4437.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=473&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	25.8680	25.8680	0	N/A	N/A	20379194.058564235	4	4437	473	4	193.1590	1	193.1590	20379194.058564235
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"970.0","main.cluster index_upperinput":"970.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=175&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	17.7339	17.7339	0	N/A	N/A	15786085.886133086	4	970	175	4	258.2797	1	258.2797	15786085.886133086
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3595.0","main.cluster index_upperinput":"3595.0"}	This Node is a Singleton	N/A	N/A	N/A	10.0979	10.0979	0	N/A	N/A	118424032.70037194	2	3595	-1	2	380.1100	1	380.1100	118424032.70037194
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1582.0","main.cluster index_upperinput":"1582.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=309&task=66703c9eef3c4eef8917db72142f5953&show=true	InChI=1S/C11H16N4O3/c12-8(4-7-5-13-6-14-7)10(16)15-3-1-2-9(15)11(17)18/h5-6,8-9H,1-4,12H2,(H,13,14)(H,17,18)/t8-,9-/m0/s1	Spectral Match to His-Pro from NIST14	0.9668389999999999	1.4607	1.4607	0	C1C[C@H](N(C1)C(=O)[C@H](CC2=CN=CN2)N)C(=O)O	CCMSLIB00003137398	32204227.676739246	3	1582	309	3	235.1191	1	235.1191	32204227.676739246
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1167.0","main.cluster index_upperinput":"1167.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=253&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	31.3444	31.3444	0	N/A	N/A	147763401.94656217	3	1167	253	3	758.5955	1	758.5955	147763401.94656217
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5384.0","main.cluster index_upperinput":"5384.0"}	This Node is a Singleton	InChI=1S/C11H8N2/c1-2-4-10-8(3-1)9-5-6-12-7-11(9)13-10/h1-7,13H	9H-Pyrido[3,4-B]indole	0.9106290000000001	6.7458	6.7458	0	c1ccc2c(c1)[nH]c1cnccc12	CCMSLIB00006686934	3927639.1609804938	3	5384	-1	3	169.0863	1	169.0863	3927639.1609804938
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6085.0","main.cluster index_upperinput":"6085.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=411&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	4.2614	4.2614	0	N/A	N/A	2128503.9946172093	2	6085	411	2	312.1079	1	312.1079	2128503.9946172093
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3710.0","main.cluster index_upperinput":"3710.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=505&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	27.6578	27.6578	0	N/A	N/A	45375543.52999941	1	3710	505	1	463.3996	1	463.3996	45375543.52999941
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"475.0","main.cluster index_upperinput":"475.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	33.8117	33.8117	0	N/A	N/A	14879640.977953883	3	475	17	3	308.0260	1	308.0260	14879640.977953883
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3126.0","main.cluster index_upperinput":"3126.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=46&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	3.7724	3.7724	0	N/A	N/A	3385873.6936357603	2	3126	46	2	286.1402	1	286.1402	3385873.6936357603
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"971.0","main.cluster index_upperinput":"971.0"}	This Node is a Singleton	N/A	N/A	N/A	31.1318	31.1318	0	N/A	N/A	3530449.976874948	1	971	-1	1	856.2103	1	856.2103	3530449.976874948
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2595.0","main.cluster index_upperinput":"2595.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=29&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	28.9185	28.9185	0	N/A	N/A	5251905.889296887	2	2595	29	2	379.3024	1	379.3024	5251905.889296887
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5385.0","main.cluster index_upperinput":"5385.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=184&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	2.8487	2.8487	0	N/A	N/A	4378772.6202499885	1	5385	184	1	333.0853	1	333.0853	4378772.6202499885
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4438.0","main.cluster index_upperinput":"4438.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=173&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	14.8030	14.8030	0	N/A	N/A	11469142.339786058	2	4438	173	2	450.3791	1	450.3791	11469142.339786058
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"367.0","main.cluster index_upperinput":"367.0"}	This Node is a Singleton	N/A	N/A	N/A	20.4030	20.4030	0	N/A	N/A	31971538.64905276	4	367	-1	4	281.2480	1	281.2480	31971538.64905276
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1583.0","main.cluster index_upperinput":"1583.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=107&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	20.7322	20.7322	0	N/A	N/A	23518282.257500056	1	1583	107	1	386.3649	1	386.3649	23518282.257500056
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"476.0","main.cluster index_upperinput":"476.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=87&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	25.2295	25.2295	0	N/A	N/A	383721613.4803134	4	476	87	4	540.4475	1	540.4475	383721613.4803134
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2914.0","main.cluster index_upperinput":"2914.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=296&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	28.6352	28.6352	0	N/A	N/A	24433219.8937502	4	2914	296	4	304.1770	1	304.1770	24433219.8937502
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3711.0","main.cluster index_upperinput":"3711.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=43&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	9.8143	9.8143	0	N/A	N/A	46928362.90687026	2	3711	43	2	375.0704	1	375.0704	46928362.90687026
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3924.0","main.cluster index_upperinput":"3924.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	5.6001	5.6001	0	N/A	N/A	59468612.64219108	3	3924	11	3	446.2595	1	446.2595	59468612.64219108
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1168.0","main.cluster index_upperinput":"1168.0"}	This Node is a Singleton	N/A	N/A	N/A	0.7353	0.7353	0	N/A	N/A	62960193.72268743	4	1168	-1	4	158.9627	1	158.9627	62960193.72268743
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3596.0","main.cluster index_upperinput":"3596.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=45&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	3.2010	3.2010	0	N/A	N/A	134527489.0878419	4	3596	45	4	160.0969	1	160.0969	134527489.0878419
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6086.0","main.cluster index_upperinput":"6086.0"}	This Node is a Singleton	N/A	N/A	N/A	15.4220	15.4220	0	N/A	N/A	7395439.3754298445	4	6086	-1	4	124.0872	1	124.0872	7395439.3754298445
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1584.0","main.cluster index_upperinput":"1584.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=182&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	24.8029	24.8029	0	N/A	N/A	110395731.23827153	4	1584	182	4	399.3952	1	399.3952	110395731.23827153
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4439.0","main.cluster index_upperinput":"4439.0"}	This Node is a Singleton	N/A	N/A	N/A	9.2306	9.2306	0	N/A	N/A	9925054.650710069	3	4439	-1	3	341.1001	1	341.1001	9925054.650710069
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"972.0","main.cluster index_upperinput":"972.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=299&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	16.3952	16.3952	0	N/A	N/A	4621017.01578129	4	972	299	4	199.9881	1	199.9881	4621017.01578129
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3597.0","main.cluster index_upperinput":"3597.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=614&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	30.1798	30.1798	0	N/A	N/A	103049260.4935946	2	3597	614	2	457.3433	1	457.3433	103049260.4935946
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3925.0","main.cluster index_upperinput":"3925.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=204&task=66703c9eef3c4eef8917db72142f5953&show=true	InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2	Spectral Match to Undecaethylene glycol from NIST14	0.935514	6.2885	6.2885	0	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	CCMSLIB00003136774	17997044.590445317	3	3925	204	3	503.3061	1	503.3061	17997044.590445317
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2915.0","main.cluster index_upperinput":"2915.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=75&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	35.2500	35.2500	0	N/A	N/A	6862291.836328223	2	2915	75	2	1290.9450	2	645.9725	6862291.836328223
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3127.0","main.cluster index_upperinput":"3127.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=93&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	DGTS/DGTA (32:1)	0.727627	31.2284	31.2284	0	N/A	CCMSLIB00006678033	9662023.7025194	2	3127	93	2	710.5957	1	710.5957	9662023.7025194
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3712.0","main.cluster index_upperinput":"3712.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=47&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	5.2229	5.2229	0	N/A	N/A	41539295.13250539	3	3712	47	3	298.1861	1	298.1861	41539295.13250539
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1585.0","main.cluster index_upperinput":"1585.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	4.6269	4.6269	0	N/A	N/A	1242330501.8062127	4	1585	12	4	344.2280	1	344.2280	1242330501.8062127
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3598.0","main.cluster index_upperinput":"3598.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=606&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	0.7766	0.7766	0	N/A	N/A	288071732.46612513	2	3598	606	2	579.1514	2	290.0757	288071732.46612513
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1169.0","main.cluster index_upperinput":"1169.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=56&task=66703c9eef3c4eef8917db72142f5953&show=true	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)	DL-PHENYLALANINE	0.9927520000000001	2.4241	2.4241	0	NC(Cc1ccccc1)C(=O)O	CCMSLIB00006691499	359201170.241114	4	1169	56	4	166.0863	1	166.0863	359201170.241114
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2095.0","main.cluster index_upperinput":"2095.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=126&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	16.5467	16.5467	0	N/A	N/A	11369776.81810544	4	2095	126	4	330.2643	1	330.2643	11369776.81810544
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3713.0","main.cluster index_upperinput":"3713.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=51&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	28.7618	28.7618	0	N/A	N/A	47708010.09437432	1	3713	51	1	680.5350	1	680.5350	47708010.09437432
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2597.0","main.cluster index_upperinput":"2597.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=745&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	2.6699	2.6699	0	N/A	N/A	5477606.926218753	1	2597	745	1	453.1986	1	453.1986	5477606.926218753
